Ref.No.,fc (MPa),type (规格备注),试件标号,fy (MPa),fcy150,R再生骨料取代率(%),b (mm),h (mm),t (mm),r0 (mm),L (mm),e1 (mm),e2 (mm),Nexp (kN)
"JOURNAL OF THE CHINA RAILWAY SOCIETY | Mechanical Study of Recycled Concrete-filled Square Steel Tubes Subjected to Compression-bending under Acid Rain | HUANG Hong, HU Zhihui, ZHU Qi... | 2018",52.5,"fcu,150",RC-50-1,342.5,44.39,100,160,160,6,0,1250,50,50,927
"JOURNAL OF THE CHINA RAILWAY SOCIETY | Mechanical Study of Recycled Concrete-filled Square Steel Tubes Subjected to Compression-bending under Acid Rain | HUANG Hong, HU Zhihui, ZHU Qi... | 2018",52.5,"fcu,150",RC-25-0,342.5,44.39,100,160,160,6,0,1250,25,25,1420
"JOURNAL OF THE CHINA RAILWAY SOCIETY | Mechanical Study of Recycled Concrete-filled Square Steel Tubes Subjected to Compression-bending under Acid Rain | HUANG Hong, HU Zhihui, ZHU Qi... | 2018",53.5,"fcu,150",NC-50-2,342.5,45.33,0,160,160,6,0,1250,50,50,805
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rcfst-4,324.4,50.77027166,0,180,120,3,0,540,43.27,43.27,939
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rcfst-1,324.4,50.77027166,0,180,120,3,0,540,0,0,1476
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rcfst-2,324.4,50.77027166,0,180,120,3,0,540,36,36,1140
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rr-3,324.4,50.77027166,0,180,120,3,0,540,36,36,747
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rp-3,324.4,50.77027166,0,180,120,3,0,540,36,36,843
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rr-1,324.4,50.77027166,0,180,120,3,0,540,0,0,811
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Ss-2,324.4,50.77027166,0,150,150,3,0,450,15,15,797
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rp-2,324.4,50.77027166,0,180,120,3,0,540,18,18,929
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rr-2,324.4,50.77027166,0,180,120,3,0,540,18,18,752
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rr-4,324.4,50.77027166,0,180,120,3,0,540,21.63,21.63,754
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rr-5,324.4,50.77027166,0,180,120,3,0,540,43.27,43.27,736
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Scfst-3,324.4,50.77027166,0,150,150,3,0,450,30,30,1244
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Scfst-2,324.4,50.77027166,0,150,150,3,0,450,15,15,1260
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Scfst-5,324.4,50.77027166,0,150,150,3,0,450,30,15,1193
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Scfst-4,324.4,50.77027166,0,150,150,3,0,450,15,30,1280
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rcfst-3,324.4,50.77027166,0,180,120,3,0,540,21.63,21.63,1147
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Ss-3,324.4,50.77027166,0,150,150,3,0,450,30,30,778
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Ss-4,324.4,50.77027166,0,150,150,3,0,450,21.21,21.21,767
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Ss-5,324.4,50.77027166,0,150,150,3,0,450,42.43,42.43,689
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Scfst-4,324.4,50.77027166,0,150,150,3,0,450,21.21,21.21,1280
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Scfst-5,324.4,50.77027166,0,150,150,3,0,450,42.43,42.43,1193
"Thin-Walled Structures | Behaviour of concrete filled steel tubular (CFST) stub columns under eccentric partial compression | You-Fu Yang, Lin-Hai Han | 2011",59.3,fcu150,Rp-1,324.4,50.77027166,0,180,120,3,0,540,0,0,957
"Xu Chang, Lei Fu, Hong-Bo Zhao, Yong-Bin Zhang.Behaviors of axially loaded circular concrete-filled steel tube (CFT) stub columns with notch in steel tubes,Thin-Walled Structures 73 (2013) 273–280",47.8,fcu150,CST-16,261.3,40.02936265,0,111.64,111.64,1.9,55.82,400,0,0,666.6
"Xu Chang, Lei Fu, Hong-Bo Zhao, Yong-Bin Zhang.Behaviors of axially loaded circular concrete-filled steel tube (CFT) stub columns with notch in steel tubes,Thin-Walled Structures 73 (2013) 273–280",56.7,fcu150,CST-17,261.3,48.32344804,0,111.64,111.64,1.9,55.82,400,0,0,701.9
"Xu Chang, Lei Fu, Hong-Bo Zhao, Yong-Bin Zhang.Behaviors of axially loaded circular concrete-filled steel tube (CFT) stub columns with notch in steel tubes,Thin-Walled Structures 73 (2013) 273–280",56.7,fcu150,CST-18,259.6,48.32344804,0,113.64,113.64,3.64,56.82,400,0,0,1011
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-1a,320,77.62317694,0,114,114,4.5,57,342,0,0,1499.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-1b,320,77.62317694,0,114,114,4.5,57,342,0,0,1554
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-2a,320,77.62317694,0,114,114,6,57,342,0,0,1751.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-2b,320,77.62317694,0,114,114,6,57,342,0,0,1767.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-3b,320,77.62317694,0,114,114,8,57,342,0,0,1969
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-4a,320,77.62317694,0,114,114,10,57,342,0,0,2044
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-4b,320,77.62317694,0,114,114,10,57,342,0,0,2039
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-5a,320,77.62317694,0,114,114,16,57,342,0,0,2966
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-5b,320,77.62317694,0,114,114,16,57,342,0,0,3013
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-6a,285,77.62317694,0,140,140,4.5,70,420,0,0,2327
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-6b,285,77.62317694,0,140,140,4.5,70,420,0,0,2156.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-7a,285,77.62317694,0,140,140,6,70,420,0,0,2323
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCN-7b,285,77.62317694,0,140,140,6,70,420,0,0,2620
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCL-7a,285,77.62317694,0,140,140,6,70,420,0,0,2449.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCL-7b,285,77.62317694,0,140,140,6,70,420,0,0,2530
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCP-7a,285,77.62317694,0,140,140,6,70,420,0,0,2630.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCP-7b,285,77.62317694,0,140,140,6,70,420,0,0,2596
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCB-7a,285,77.62317694,0,140,140,6,70,420,0,0,2402
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCB-7b,285,77.62317694,0,140,140,6,70,420,0,0,2506
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCB-7c,285,77.62317694,0,140,140,6,70,420,0,0,2441.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-8a,285,77.62317694,0,140,140,8,70,420,0,0,2500.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCN-8b,285,77.62317694,0,140,140,8,70,420,0,0,2999
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CEN-9a,315,77.62317694,0,168,168,8,84,504,0,0,3216.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCN-9b,315,77.62317694,0,168,168,8,84,504,0,0,3783.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCL-9a,315,77.62317694,0,168,168,8,84,504,0,0,3941
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCL-9b,315,77.62317694,0,168,168,8,84,504,0,0,3699
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCP-9a,315,77.62317694,0,168,168,8,84,504,0,0,3817
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCP-9b,315,77.62317694,0,168,168,8,84,504,0,0,3446.5
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCB-9a,315,77.62317694,0,168,168,8,84,504,0,0,3692
"Xu Zh. Corrosion Damage Assessment And Residual Capacity Prediction For Concrete-Filled Steel Tubular Members Through Machine Learning [D]. Hunan University, 2016.",91.3,fcu100,CCB-9b,315,77.62317694,0,168,168,8,84,504,0,0,3525.5
"YAN J B, WANG T, DONG X. Compressive behaviours of circular concrete-filled 
steel tubes exposed to low-temperature environment[J]. Construction and 
Building Materials, 2020, 245: 118460.",44,fcy150,C5,378,44,0,131.8,131.8,3.2,65.9,350,0,0,1273
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q235-5-1,192.5,30.3424543,0,90,90,1.78,45,270,0,0,383.5
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q235-5-2,192.5,30.3424543,0,90,90,1.78,45,270,0,0,397.9
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q235-10-1,174.9,30.3424543,0,90,90,1.78,45,270,0,0,379.5
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q235-10-2,174.9,30.3424543,0,90,90,1.78,45,270,0,0,376.5
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q235-20-1,139.9,30.3424543,0,90,90,1.78,45,270,0,0,366.5
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q235-20-2,139.9,30.3424543,0,90,90,1.78,45,270,0,0,354.6
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q345-5-1,237.4,30.3424543,0,90,90,1.9,45,270,0,0,507.6
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q345-5-2,237.4,30.3424543,0,90,90,1.9,45,270,0,0,497.8
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q345-10-1,210.4,30.3424543,0,90,90,1.9,45,270,0,0,483.2
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q345-10-2,210.4,30.3424543,0,90,90,1.9,45,270,0,0,475
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q345-20-1,156.8,30.3424543,0,90,90,1.9,45,270,0,0,463.2
"Gao S., Peng Z., Guo L. (2019). Experimental study on axial compression behavior of concrete-filled steel tubular short columns under salt spray corrosion. Journal of Building Structures, 40(Suppl. 1), 214-219. ",37.2,fcu150,Q345-20-2,156.8,30.3424543,0,90,90,1.9,45,270,0,0,452.5
"Yu, Z., Ding, F., & Lin, S. (2003). Mechanical properties of axially compressed short columns of high-performance concrete-filled steel tubes after exposure to high temperatures. Journal of the China Railway Society, 25(4), 71-79.",26.5,fcu150,C1C20-T2.0-N0,270,20.83424595,0,89,89,2,44.5,300,0,0,474
"Yu, Z., Ding, F., & Lin, S. (2003). Mechanical properties of axially compressed short columns of high-performance concrete-filled steel tubes after exposure to high temperatures. Journal of the China Railway Society, 25(4), 71-79.",26.5,fcu150,C1C20-T2.0-N60,270,20.83424595,0,89,89,2,44.5,300,0,0,465.5
"Yu, Z., Ding, F., & Lin, S. (2003). Mechanical properties of axially compressed short columns of high-performance concrete-filled steel tubes after exposure to high temperatures. Journal of the China Railway Society, 25(4), 71-79.",26.5,fcu150,C1C20-T2.0-N80,270,20.83424595,0,89,89,2,44.5,300,0,0,455
"Yu, Z., Ding, F., & Lin, S. (2003). Mechanical properties of axially compressed short columns of high-performance concrete-filled steel tubes after exposure to high temperatures. Journal of the China Railway Society, 25(4), 71-79.",26.5,fcu150,C1C20-T2.0-N100,270,20.83424595,0,89,89,2,44.5,300,0,0,465.5
